name,pressure_Pa_from_file2,propane_Henry_from_file2,|Qst(propane)|_from_file2,N2_1,N2_4,N2_18,N2_75,N2_316,N2_1334,N2_5623,N2_23714,N2_100000,Ar_0.001,Ar_0.01,Ar_0.1,Ar_1.0,Ar_10.0,Ar_100.0,Ar_1000.0,Ar_2000.0,Ar_4000.0,Ar_6000.0,Ar_8000.0,Ar_10000.0,Ar_12000.0,Ar_14000.0,Ar_16000.0,Ar_18000.0,Ar_20000.0,Ar_24000.0,Ar_28000.0,Ar_30000.0,Ar_32000.0,Ar_36000.0,Ar_40000.0,Ar_50000.0,Ar_60000.0,Ar_70000.0,Ar_80000.0,Ar_90000.0,Ar_100000.0,pld,lcd,surface_area_m2cm3,surface_area_m2g,void_fraction,length_a,length_b,length_c,angle_alpha,angle_beta,angle_gamma
HIDCUU_clean-(id_177300),4000000,0.0606312,48.3204449,92.7033,92.703,94.0867,94.0867,94.0867,94.0867,94.0867,94.0867,94.0867,71.1778,89.3681,93.2366,94.297,94.3651,97.3484,103.477,105.969,111.268,120.337,123.473,126.111,130.105,127.743,128.964,124.588,127.676,130.622,130.444,130.409,128.321,130.01,132.13,131.021,130.725,132.284,131.09,131.306,132.261,4.04915,4.77714,586.612,350.848,0.4404,14.6077,16.5568,16.6303,90,90,90
HIDDAB_clean-(id_177301),4000000,0.070811,48.84091128,90.3768,92.128,92.128,92.8105,92.8105,92.8105,92.8105,92.8105,92.8105,82.6825,89.147,92.1866,92.9079,93.8043,96.2369,99.1413,103.143,103.777,109.27,110.281,112.5,114.552,116.237,118.159,119.569,120.993,119.79,123.501,122.53,124.017,124.456,124.107,125.553,126.54,127.284,126.536,124.963,124.181,3.99038,4.73402,716.864,418.513,0.4374,14.6702,16.3686,16.5747,90,90,90
HIFTUM_clean-(id_177307),4000000,0.000952715,27.41689058,96.7718,111.879,121.745,130.627,137.736,143.736,151.07,152.939,157.001,0.0357633,0.334472,3.46027,36.7401,112.919,146.801,172.578,177.592,178.219,179.137,180.142,180.05,179.941,180.583,180.508,181.059,180.557,181.111,182.662,181.819,181.488,181.698,181.599,181.758,184.429,183.423,183.209,185.021,184.326,4.49793,6.30533,1014.53,868.802,0.5164,13.9985,13.9985,16.688,80.9515,80.9515,61.6348
HIFVOI_clean-(id_177308),4000000,0.00125234,31.7453121,73.8828,117.957,210.716,284.935,313.962,333.512,357.945,368.611,388.817,0.143564,1.32057,10.8444,36.6546,87.1923,247.578,377.129,397.307,421.683,426.137,433.802,443.391,447.111,451.123,453.444,457.048,459.794,459.621,460.99,467.727,465.451,470.677,467.064,472.307,480.967,479.398,482.727,483.817,484.214,6.57223,9.00136,2140.93,2506.03,0.7094,17.058,19.073,19.073,90,90,90
HIFWAV_clean-(id_177310),4000000,0.00671075,38.64618725,118.839,145.021,163.135,174.082,181.635,189.415,196.86,203.614,208.493,1.29251,10.078,38.1802,76.6056,140.995,193.504,218.688,228.911,236.435,240.465,240.98,243.747,243.749,244.57,245.552,245.938,245.101,245.498,245.027,245.492,246.546,246.085,246.662,246.547,246.765,246.56,246.818,246.975,246.552,4.81311,6.82644,1358.99,1190.16,0.5914,9.6097,24.359,24.804,91.774,90,90
HIGRIA_clean-(id_177312),4000000,0.000243514,19.08141085,25.0242,67.2453,188.933,465.605,657.139,701.287,729.238,752.288,763.375,0.00328581,0.0383344,0.38161,3.93037,31.0561,223.443,779.529,812.074,833.559,851.301,861.065,867.113,874.502,875.83,879.131,884.142,888.037,889.354,896.935,898.739,899.384,903.012,910.398,911.794,912.79,914.959,920.201,930.235,930.268,6.86002,11.3319,2356.83,3628.15,0.774,17.7771,17.7771,19.1129,90,90,120
HIHGIQ_clean-(id_177317),4000000,0.00646423,34.48478876,277.994,299.882,313.049,329.764,337.539,343.254,345.358,352.895,356.483,6.54398,27.272,80.1114,230.395,331.396,364.916,382.839,383.933,389.084,393.327,398.888,403.304,409.832,406.472,407.962,411.115,410.652,411.863,415.681,413.155,413.038,416.608,425.25,425.965,423.257,427.549,424.319,424.382,427.366,4.653,7.45404,1947.01,2155.89,0.6178,16.0346,16.0346,26.471,84.3117,84.3117,84.3683
HIHGUC_clean-(id_177318),4000000,0.000664716,22.53051325,97.9268,229.372,420.121,489.634,516.893,540.828,567.244,576.845,591.627,0.0309607,0.307809,3.13114,21.803,130.54,536.53,655.958,669.275,675.425,679.14,678.718,683.702,683.573,690.92,689.658,692.672,685.853,690.369,691.341,689.508,688.175,697.784,688.537,696.853,701.325,701.834,707.884,694.377,704.516,6.54623,8.04408,2211.4,3173.36,0.7326,16.2845,16.2845,27.639,85.5636,85.5636,71.7533
HILJUJ_clean-(id_177321),4000000,2.74E-05,30.39018976,15.5204,21.8524,26.5513,34.3291,54.4744,62.1104,62.9173,63.4494,63.444,0.00290816,0.029412,0.283479,2.87775,18.8771,52.5858,62.449,63.0606,63.2241,63.435,63.4218,63.4582,63.422,63.3758,63.4002,63.4278,63.4724,63.4779,63.4904,63.5034,63.4089,63.4983,63.5302,63.5512,63.5261,63.5894,63.5914,63.6231,63.58,3.63352,4.42922,310.567,158.245,0.4212,26.211,13.5295,6.7481,90,92.294,90
HIMSAY_clean-(id_177322),4000000,0.0432145,45.94531748,273.138,281.586,283.64,284.421,284.636,284.636,284.636,284.636,284.636,54.0313,133.168,272.566,283.597,284.767,286.196,288.467,290.983,293.636,293.036,293.156,294.587,296.566,298.095,297.097,296.484,294.52,294.468,293.85,295.167,296.414,298.349,298.54,300.848,301.372,299.697,299.703,299.982,299.416,3.64786,5.16871,1254.23,1272.47,0.5382,11.361,12.645,14.775,90,90,90
